end_time,time_step,sensor,speed,altitude,Pdetect,target_x,target_y,Time to Detect,Cost ($M),mission_type,found_quantity,treatment,replicate
18.0,0.0002777777777777778,c,0.5666666666666667,17000.0,0.5,63.62244341944948,56.93438562416464,0.6621816166818679,22.49222222222222,2.0,10,185.0,3.0
18.0,0.0002777777777777778,a,0.7333333333333334,17000.0,0.5,31.819892234234754,59.81463380327979,,17.54222222222223,2.0,3,186.0,3.0
18.0,0.0002777777777777778,b,0.7333333333333334,17000.0,0.5,32.22566164206753,59.198949681022896,0.7915090270319708,18.492222222222228,2.0,10,187.0,3.0
18.0,0.0002777777777777778,c,0.7333333333333334,17000.0,0.5,59.70949094198515,46.96463601154195,0.3395645825875115,27.492222222222228,2.0,10,188.0,3.0
18.0,0.0002777777777777778,a,0.9,17000.0,0.5,42.18745731793568,48.238093244275795,0.8820731989808024,25.320000000000004,2.0,10,189.0,3.0
18.0,0.0002777777777777778,b,0.9,17000.0,0.5,50.67137463372981,64.94028405879169,0.6212398656474283,26.270000000000003,2.0,10,190.0,3.0
18.0,0.0002777777777777778,c,0.9,17000.0,0.5,36.250496946850944,44.511516902825605,0.34679542120299095,35.27,2.0,10,191.0,3.0
18.0,0.0002777777777777778,a,0.4,21000.0,0.5,69.11809638627939,59.52131323830541,,14.080000000000002,2.0,5,192.0,3.0
18.0,0.0002777777777777778,b,0.4,21000.0,0.5,50.110041906976775,69.76268926760041,3.077241926945826,15.030000000000001,2.0,10,193.0,3.0
18.0,0.0002777777777777778,c,0.4,21000.0,0.5,63.16004313898902,66.99233534147848,3.835575260279278,24.03,2.0,10,194.0,3.0
18.0,0.0002777777777777778,a,0.5666666666666667,21000.0,0.5,32.96151185119986,51.96947471169712,,16.30222222222222,2.0,3,195.0,3.0
18.0,0.0002777777777777778,b,0.5666666666666667,21000.0,0.5,49.15661808871353,42.20445547498544,0.6037557392817587,17.25222222222222,2.0,10,196.0,3.0
18.0,0.0002777777777777778,c,0.5666666666666667,21000.0,0.5,32.49117921623104,54.89250543403401,0.6073668503928698,26.25222222222222,2.0,10,197.0,3.0
18.0,0.0002777777777777778,a,0.7333333333333334,21000.0,0.5,65.3696572435095,57.372066729248594,9.9019804449963,21.302222222222227,2.0,10,198.0,3.0
18.0,0.0002777777777777778,b,0.7333333333333334,21000.0,0.5,47.83240714851835,51.07849019665176,4.5758693338900525,22.252222222222226,2.0,10,199.0,3.0
18.0,0.0002777777777777778,c,0.7333333333333334,21000.0,0.5,32.741996730473474,43.659065232933784,0.4847582227783293,31.252222222222226,2.0,10,200.0,3.0
18.0,0.0002777777777777778,a,0.9,21000.0,0.5,33.059851292638285,48.21706285357579,3.0083112267909415,29.08,2.0,10,201.0,3.0
18.0,0.0002777777777777778,b,0.9,21000.0,0.5,51.5517063201268,33.271629720607216,0.6508112267905733,30.029999999999998,2.0,10,202.0,3.0
18.0,0.0002777777777777778,c,0.9,21000.0,0.5,33.02265618020923,41.65128819995708,0.3919223379016852,39.03,2.0,10,203.0,3.0
18.0,0.0002777777777777778,a,0.4,25000.0,0.5,37.35089272049771,35.7958701994091,,18.8,2.0,5,204.0,3.0
18.0,0.0002777777777777778,b,0.4,25000.0,0.5,47.45428336666056,56.659229232859374,7.910048579971212,19.75,2.0,10,205.0,3.0
18.0,0.0002777777777777778,c,0.4,25000.0,0.5,49.911313240738295,68.36936566153317,0.8719930244145563,28.75,2.0,10,206.0,3.0
18.0,0.0002777777777777778,a,0.5666666666666667,25000.0,0.5,53.332476609670294,36.28938732262454,,21.022222222222222,2.0,6,207.0,3.0
18.0,0.0002777777777777778,b,0.5666666666666667,25000.0,0.5,54.820507256196294,31.131762874065085,4.517436252528504,21.97222222222222,2.0,10,208.0,3.0
18.0,0.0002777777777777778,c,0.5666666666666667,25000.0,0.5,44.91245998570674,59.654286768651104,2.321047363639272,30.97222222222222,2.0,10,209.0,3.0
18.0,0.0002777777777777778,a,0.7333333333333334,25000.0,0.5,54.749463319223196,44.166579590708,,26.02222222222223,2.0,9,210.0,3.0
18.0,0.0002777777777777778,b,0.7333333333333334,25000.0,0.5,36.28978633540545,50.23865106537285,0.656465892104895,26.97222222222223,2.0,10,211.0,3.0
18.0,0.0002777777777777778,c,0.7333333333333334,25000.0,0.5,41.020339017347744,32.441923007141654,1.8289658921050782,35.97222222222223,2.0,10,212.0,3.0
18.0,0.0002777777777777778,a,0.9,25000.0,0.5,61.948730823852415,37.11059786952459,5.349928998505958,33.8,2.0,10,213.0,3.0
18.0,0.0002777777777777778,b,0.9,25000.0,0.5,36.12357202906065,57.8202516776326,0.5296512207274411,34.75,2.0,10,214.0,3.0
18.0,0.0002777777777777778,c,0.9,25000.0,0.5,38.93291891542947,54.208424784688226,1.4638178873942396,43.75,2.0,10,215.0,3.0
18.0,0.0002777777777777778,a,0.4,5000.0,0.5,96.70298390136767,54.880511828208235,,4.800000000000002,0.0,0,0.0,4.0
18.0,0.0002777777777777778,b,0.4,5000.0,0.5,54.72322491757223,59.97974911891997,1.1979189737911276,5.750000000000002,0.0,1,1.0,4.0
18.0,0.0002777777777777778,c,0.4,5000.0,0.5,97.26843599648844,96.17533177458597,,14.750000000000002,0.0,0,2.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,5000.0,0.5,71.48159936743646,92.51851312284228,,7.022222222222221,0.0,0,3.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,5000.0,0.5,69.77288245972709,51.090612951805525,3.243514700454215,7.972222222222221,0.0,1,4.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,5000.0,0.5,21.608949558037637,75.94861401652808,2.752403589343027,16.97222222222222,0.0,1,5.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,5000.0,0.5,97.62744547762418,97.59052816075155,,12.02222222222223,0.0,0,6.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,5000.0,0.5,0.6230255204589863,73.65002639632688,,12.972222222222229,0.0,0,7.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,5000.0,0.5,25.298236238344394,95.39559739542827,5.385758834189796,21.97222222222223,0.0,1,8.0,4.0
18.0,0.0002777777777777778,a,0.9,5000.0,0.5,43.47915324044458,93.8893979319266,,19.8,0.0,0,9.0,4.0
18.0,0.0002777777777777778,b,0.9,5000.0,0.5,77.93829217937525,48.176716139993104,,20.75,0.0,0,10.0,4.0
18.0,0.0002777777777777778,c,0.9,5000.0,0.5,19.768507460025308,65.98942308802181,,29.75,0.0,0,11.0,4.0
18.0,0.0002777777777777778,a,0.4,9000.0,0.5,86.29932355992223,17.984963291789825,,5.6800000000000015,0.0,0,12.0,4.0
18.0,0.0002777777777777778,b,0.4,9000.0,0.5,98.34006771753127,43.70234724154712,,6.630000000000002,0.0,0,13.0,4.0
18.0,0.0002777777777777778,c,0.4,9000.0,0.5,16.384224140469872,86.61241888403936,3.9587770660078343,15.630000000000003,0.0,1,14.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,9000.0,0.5,59.73339439328592,57.7232070252437,1.1018001511686366,7.902222222222221,0.0,1,15.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,9000.0,0.5,0.8986097667554982,27.945360419060684,,8.85222222222222,0.0,0,16.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,9000.0,0.5,38.65712826436294,12.278925276601594,2.9556890400578153,17.85222222222222,0.0,1,17.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,9000.0,0.5,4.4160057931499574,23.18552018183547,,12.902222222222228,0.0,0,18.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,9000.0,0.5,95.66529677142358,12.499256478672393,,13.852222222222228,0.0,0,19.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,9000.0,0.5,43.61466468797977,23.37804302276998,5.018827894590536,22.852222222222228,0.0,1,20.0,4.0
18.0,0.0002777777777777778,a,0.9,9000.0,0.5,94.89773067815628,38.35800100403222,,20.68,0.0,0,21.0,4.0
18.0,0.0002777777777777778,b,0.9,9000.0,0.5,78.6305985935061,4.289853088357365,,21.63,0.0,0,22.0,4.0
18.0,0.0002777777777777778,c,0.9,9000.0,0.5,86.62892985816984,83.87106968724726,1.975598449089883,30.63,0.0,1,23.0,4.0
18.0,0.0002777777777777778,a,0.4,13000.0,0.5,17.316542149594817,40.38102617072009,9.280005703853721,7.5200000000000005,0.0,1,24.0,4.0
18.0,0.0002777777777777778,b,0.4,13000.0,0.5,7.494858701310703,56.73689644963138,7.411950148301282,8.47,0.0,1,25.0,4.0
18.0,0.0002777777777777778,c,0.4,13000.0,0.5,60.07427213777693,63.61340147641433,0.5755612594113523,17.47,0.0,1,26.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,13000.0,0.5,16.797218371840383,13.284200646608957,7.854595529520242,9.742222222222221,0.0,1,27.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,13000.0,0.5,73.33801675105698,8.270761181285646,5.408762196186526,10.69222222222222,0.0,1,28.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,13000.0,0.5,40.84438601520147,15.653221273175323,2.023206640630441,19.69222222222222,0.0,1,29.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,13000.0,0.5,52.790882341792035,98.62247233300526,,14.742222222222228,0.0,0,30.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,13000.0,0.5,93.7571583950942,10.451524198326945,4.619725333416908,15.692222222222227,0.0,1,31.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,13000.0,0.5,52.1696122444958,42.26559214656044,0.28055866674963065,24.692222222222227,0.0,1,32.0,4.0
18.0,0.0002777777777777778,a,0.9,13000.0,0.5,10.819338288723069,87.50623471340131,,22.52,0.0,0,33.0,4.0
18.0,0.0002777777777777778,b,0.9,13000.0,0.5,15.822340718479943,58.427565270878766,2.1550642634423145,23.47,0.0,1,34.0,4.0
18.0,0.0002777777777777778,c,0.9,13000.0,0.5,54.52026517032128,1.7533671371788961,,32.47,0.0,0,35.0,4.0
18.0,0.0002777777777777778,a,0.4,17000.0,0.5,52.44040800684734,88.87025810364118,9.90966469770275,10.320000000000002,0.0,1,36.0,4.0
18.0,0.0002777777777777778,b,0.4,17000.0,0.5,63.76102441259937,38.41476632154256,0.9974424754845466,11.270000000000001,0.0,1,37.0,4.0
18.0,0.0002777777777777778,c,0.4,17000.0,0.5,40.14954435902729,16.773020775391966,2.23494247548474,20.270000000000003,0.0,1,38.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,17000.0,0.5,64.98051090193422,33.71798306561562,1.4671816166819935,12.542222222222222,0.0,1,39.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,17000.0,0.5,39.690000290173266,59.4148131874365,0.4771816166818742,13.492222222222221,0.0,1,40.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,17000.0,0.5,62.39161135482231,3.7745180036163894,2.6521816166821788,22.49222222222222,0.0,1,41.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,17000.0,0.5,76.74049670901239,64.33085213145026,2.844286804810069,17.54222222222223,0.0,1,42.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,17000.0,0.5,17.897391004113082,61.01064003185219,2.005397915921049,18.492222222222228,0.0,1,43.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,17000.0,0.5,37.55757685875424,22.87939221170233,0.9023423603653214,27.492222222222228,0.0,1,44.0,4.0
18.0,0.0002777777777777778,a,0.9,17000.0,0.5,50.253305932693436,42.60177602253441,0.3481843100918798,25.320000000000004,0.0,1,45.0,4.0
18.0,0.0002777777777777778,b,0.9,17000.0,0.5,68.66670799163458,19.35149634645531,1.4817954212031184,26.270000000000003,0.0,1,46.0,4.0
18.0,0.0002777777777777778,c,0.9,17000.0,0.5,25.367964866138315,2.1329839501554315,1.6356843100920313,35.27,0.0,1,47.0,4.0
18.0,0.0002777777777777778,a,0.4,21000.0,0.5,55.474086294255855,58.39198739466547,0.6483530380565722,14.080000000000002,0.0,1,48.0,4.0
18.0,0.0002777777777777778,b,0.4,21000.0,0.5,62.49308440640977,44.53570445273576,0.8991863713899302,15.030000000000001,0.0,1,49.0,4.0
18.0,0.0002777777777777778,c,0.4,21000.0,0.5,89.5501166056146,84.205664804202,2.2594641491679206,24.03,0.0,1,50.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,21000.0,0.5,36.28535884331264,19.90556539637539,3.619589072615553,16.30222222222222,0.0,1,51.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,21000.0,0.5,63.75570730187366,44.0599047161411,0.6348668503928685,17.25222222222222,0.0,1,52.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,21000.0,0.5,19.144640211896334,66.74545325281052,0.8887557392817929,26.25222222222222,0.0,1,53.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,21000.0,0.5,49.779411461730575,6.833463001706253,5.666702667223556,21.302222222222227,0.0,1,54.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,21000.0,0.5,18.244540457120685,35.53366288831281,1.4903137783340148,22.252222222222226,0.0,1,55.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,21000.0,0.5,91.83830391397628,68.6036303144266,1.632813778334037,31.252222222222226,0.0,1,56.0,4.0
18.0,0.0002777777777777778,a,0.9,21000.0,0.5,43.18220713412276,24.5071897044153,1.6394223379018389,29.08,0.0,1,57.0,4.0
18.0,0.0002777777777777778,b,0.9,21000.0,0.5,83.01881020983463,36.397732246604356,1.5713667823462727,30.029999999999998,0.0,1,58.0,4.0
18.0,0.0002777777777777778,c,0.9,21000.0,0.5,41.67763046783626,57.73636987909793,1.5155334490129306,39.03,0.0,1,59.0,4.0
18.0,0.0002777777777777778,a,0.4,25000.0,0.5,90.46675887433669,40.94355922770481,7.706159691082291,18.8,0.0,1,60.0,4.0
18.0,0.0002777777777777778,b,0.4,25000.0,0.5,40.48252173109061,87.67815026717545,3.05671524663712,19.75,0.0,1,61.0,4.0
18.0,0.0002777777777777778,c,0.4,25000.0,0.5,33.11745030911227,85.9881278059901,1.380326357747969,28.75,0.0,1,62.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,25000.0,0.5,57.21387702727486,83.39768926846989,3.700491808083932,21.022222222222222,0.0,1,63.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,25000.0,0.5,84.54436490941133,42.62711666896969,2.0221584747503365,21.97222222222222,0.0,1,64.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,25000.0,0.5,86.1014311753072,19.012999559238153,0.18826958586125023,30.97222222222222,0.0,1,65.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,25000.0,0.5,59.56881170683344,63.88631031435953,0.604521447660446,26.02222222222223,0.0,1,66.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,25000.0,0.5,8.466161102041026,42.81549814422003,2.1261881143273467,26.97222222222223,0.0,1,67.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,25000.0,0.5,59.72666073191749,50.580707077825735,0.25591033654935014,35.97222222222223,0.0,1,68.0,4.0
18.0,0.0002777777777777778,a,0.9,25000.0,0.5,24.54537085831021,65.10515583677586,1.4518734429497933,33.8,0.0,1,69.0,4.0
18.0,0.0002777777777777778,b,0.9,25000.0,0.5,73.25934485899678,93.9941534535331,1.9518734429498714,34.75,0.0,1,70.0,4.0
18.0,0.0002777777777777778,c,0.9,25000.0,0.5,89.46512923167388,80.82497266339405,1.177151220727528,43.75,0.0,1,71.0,4.0
18.0,0.0002777777777777778,a,0.4,5000.0,0.5,51.47339709131451,12.32166332489254,,4.800000000000002,1.0,0,72.0,4.0
18.0,0.0002777777777777778,b,0.4,5000.0,0.5,60.35635103602064,90.74622090196786,,5.750000000000002,1.0,0,73.0,4.0
18.0,0.0002777777777777778,c,0.4,5000.0,0.5,6.506781238280734,67.70673327088303,8.902641196012333,14.750000000000002,1.0,1,74.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,5000.0,0.5,54.00747296428064,31.942519516947254,,7.022222222222221,1.0,0,75.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,5000.0,0.5,12.918678367043768,72.99929885512493,,7.972222222222221,1.0,0,76.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,5000.0,0.5,61.4562846350332,47.496391917286,,16.97222222222222,1.0,0,77.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,5000.0,0.5,36.36503470448379,56.103256381545044,,12.02222222222223,1.0,0,78.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,5000.0,0.5,76.77580343307457,57.18246936433849,,12.972222222222229,1.0,0,79.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,5000.0,0.5,4.853413641955251,15.148924924481754,,21.97222222222223,1.0,0,80.0,4.0
18.0,0.0002777777777777778,a,0.9,5000.0,0.5,10.981811811784404,36.198211828109564,,19.8,1.0,0,81.0,4.0
18.0,0.0002777777777777778,b,0.9,5000.0,0.5,68.40232151236276,43.57347412439997,,20.75,1.0,0,82.0,4.0
18.0,0.0002777777777777778,c,0.9,5000.0,0.5,51.46536970836565,5.772509916898249,,29.75,1.0,0,83.0,4.0
18.0,0.0002777777777777778,a,0.4,9000.0,0.5,57.16413716147491,72.37325107488373,,5.6800000000000015,1.0,0,84.0,4.0
18.0,0.0002777777777777778,b,0.4,9000.0,0.5,84.37069939906554,32.68047693777706,,6.630000000000002,1.0,0,85.0,4.0
18.0,0.0002777777777777778,c,0.4,9000.0,0.5,48.773763914967425,47.685286583114895,0.3743326215628968,15.630000000000003,1.0,1,86.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,9000.0,0.5,81.01444221261448,94.80578053216591,6.245966817836107,7.902222222222221,1.0,1,87.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,9000.0,0.5,51.024362929494,86.79683291284061,,8.85222222222222,1.0,0,88.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,9000.0,0.5,92.67206932402512,27.309617663809703,,17.85222222222222,1.0,0,89.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,9000.0,0.5,66.6927771539626,40.027170278822524,,12.902222222222228,1.0,0,90.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,9000.0,0.5,14.872683943405695,57.12342038851668,,13.852222222222228,1.0,0,91.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,9000.0,0.5,36.455317532575584,11.948191776460549,3.0757723390346765,22.852222222222228,1.0,1,92.0,4.0
18.0,0.0002777777777777778,a,0.9,9000.0,0.5,86.57749159440993,79.61843785511917,,20.68,1.0,0,93.0,4.0
18.0,0.0002777777777777778,b,0.9,9000.0,0.5,35.02852108555157,32.37519600824125,1.2258762268675436,21.63,1.0,1,94.0,4.0
18.0,0.0002777777777777778,c,0.9,9000.0,0.5,18.902575945615485,11.562865386689491,,30.63,1.0,0,95.0,4.0
18.0,0.0002777777777777778,a,0.4,13000.0,0.5,47.262130916577306,70.71998485090023,,7.5200000000000005,1.0,0,96.0,4.0
18.0,0.0002777777777777778,b,0.4,13000.0,0.5,39.27811748221299,51.490823808483,4.550561259411946,8.47,1.0,1,97.0,4.0
18.0,0.0002777777777777778,c,0.4,13000.0,0.5,61.89299266440936,2.7100400960439974,,17.47,1.0,0,98.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,13000.0,0.5,43.67662919395132,56.27836131360851,0.43987330729690255,9.742222222222221,1.0,1,99.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,13000.0,0.5,26.092215729449553,76.42088444475982,,10.69222222222222,1.0,0,100.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,13000.0,0.5,41.24722116627568,3.104266800163158,,19.69222222222222,1.0,0,101.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,13000.0,0.5,41.903403455230034,65.75876207047428,,14.742222222222228,1.0,0,102.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,13000.0,0.5,90.24218558761409,25.014191113731997,,15.692222222222227,1.0,0,103.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,13000.0,0.5,97.96162620404854,43.527630819028495,,24.692222222222227,1.0,0,104.0,4.0
18.0,0.0002777777777777778,a,0.9,13000.0,0.5,62.35688394069139,7.216742006758947,3.451175374553628,22.52,1.0,1,105.0,4.0
18.0,0.0002777777777777778,b,0.9,13000.0,0.5,8.318412257086116,53.22285229150201,,23.47,1.0,0,106.0,4.0
18.0,0.0002777777777777778,c,0.9,13000.0,0.5,73.2998717595995,93.88289086556243,1.393397596775529,32.47,1.0,1,107.0,4.0
18.0,0.0002777777777777778,a,0.4,17000.0,0.5,67.8685402478984,30.481570769324307,0.31022025326229663,10.320000000000002,1.0,1,108.0,4.0
18.0,0.0002777777777777778,b,0.4,17000.0,0.5,82.60228670252195,6.353737904188561,,11.270000000000001,1.0,0,109.0,4.0
18.0,0.0002777777777777778,c,0.4,17000.0,0.5,34.74513367110556,84.8226327334008,1.4277202532623914,20.270000000000003,1.0,1,110.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,17000.0,0.5,5.888009415812312,94.75935652691709,,12.542222222222222,1.0,0,111.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,17000.0,0.5,61.18218164552921,49.107075059232265,,13.492222222222221,1.0,0,112.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,17000.0,0.5,12.401461831327198,90.85094844419105,1.4157927277930966,22.49222222222222,1.0,1,113.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,17000.0,0.5,75.95295291633313,90.86404125688186,,17.54222222222223,1.0,0,114.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,17000.0,0.5,79.44233175766422,73.45191799960762,,18.492222222222228,1.0,0,115.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,17000.0,0.5,40.862678674989795,83.13273321506993,0.7798423603653023,27.492222222222228,1.0,1,116.0,4.0
18.0,0.0002777777777777778,a,0.9,17000.0,0.5,94.37975058830456,16.200423390405106,,25.320000000000004,1.0,0,117.0,4.0
18.0,0.0002777777777777778,b,0.9,17000.0,0.5,17.377979375527588,84.55391004159391,4.72373986564807,26.270000000000003,1.0,1,118.0,4.0
18.0,0.0002777777777777778,c,0.9,17000.0,0.5,94.25858497269802,41.56423241576631,1.0631843100919418,35.27,1.0,1,119.0,4.0
18.0,0.0002777777777777778,a,0.4,21000.0,0.5,46.548967481753564,28.668703639195193,,14.080000000000002,1.0,0,120.0,4.0
18.0,0.0002777777777777778,b,0.4,21000.0,0.5,76.29936412753662,56.18622697026857,,15.030000000000001,1.0,0,121.0,4.0
18.0,0.0002777777777777778,c,0.4,21000.0,0.5,75.28201954804129,85.74932348235629,,24.03,1.0,0,122.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,21000.0,0.5,98.12099191312608,43.31686538088341,2.6879224059487408,16.30222222222222,1.0,1,123.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,21000.0,0.5,97.32779941289307,7.776876792584475,,17.25222222222222,1.0,0,124.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,21000.0,0.5,4.009112464116837,28.727828024231794,1.3507001837263095,26.25222222222222,1.0,1,125.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,21000.0,0.5,1.597127753156069,28.53109319327871,,21.302222222222227,1.0,0,126.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,21000.0,0.5,54.32903150235341,69.70514378816955,,22.252222222222226,1.0,0,127.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,21000.0,0.5,3.387761789840915,95.50659376731659,1.3339248894451015,31.252222222222226,1.0,1,128.0,4.0
18.0,0.0002777777777777778,a,0.9,21000.0,0.5,65.74846358352725,55.014742758805156,,29.08,1.0,0,129.0,4.0
18.0,0.0002777777777777778,b,0.9,21000.0,0.5,53.49026016644526,25.361252576694547,1.0438667823461902,30.029999999999998,1.0,1,130.0,4.0
18.0,0.0002777777777777778,c,0.9,21000.0,0.5,66.655839610026,70.31298800517052,0.32414456012391035,39.03,1.0,1,131.0,4.0
18.0,0.0002777777777777778,a,0.4,25000.0,0.5,44.134070437267006,14.772701167278024,,18.8,1.0,0,132.0,4.0
18.0,0.0002777777777777778,b,0.4,25000.0,0.5,27.24714587237361,6.162909392661831,,19.75,1.0,0,133.0,4.0
18.0,0.0002777777777777778,c,0.4,25000.0,0.5,94.9668939947844,64.9007734063727,,28.75,1.0,0,134.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,25000.0,0.5,72.82694401932469,37.57523205200838,,21.022222222222222,1.0,0,135.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,25000.0,0.5,0.6323937265482749,45.08077288322858,1.8421584747503084,21.97222222222222,1.0,1,136.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,25000.0,0.5,9.93277648941745,7.398244677620602,,30.97222222222222,1.0,0,137.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,25000.0,0.5,63.169224512497955,47.968781956690364,,26.02222222222223,1.0,0,138.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,25000.0,0.5,28.803682699770818,60.61442130381878,0.4747992254382295,26.97222222222223,1.0,1,139.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,25000.0,0.5,40.76216772916577,98.25118679501009,1.1081325587716322,35.97222222222223,1.0,1,140.0,4.0
18.0,0.0002777777777777778,a,0.9,25000.0,0.5,78.15311238977097,2.1469889231514494,,33.8,1.0,0,141.0,4.0
18.0,0.0002777777777777778,b,0.9,25000.0,0.5,35.414553817936536,51.67467638815359,0.2877067762830072,34.75,1.0,1,142.0,4.0
18.0,0.0002777777777777778,c,0.9,25000.0,0.5,92.5808597279259,48.67671135312355,0.8035401096163588,43.75,1.0,1,143.0,4.0
18.0,0.0002777777777777778,a,0.4,5000.0,0.5,58.818084856984655,55.00564779120937,,4.800000000000002,2.0,4,144.0,4.0
18.0,0.0002777777777777778,b,0.4,5000.0,0.5,52.07705762925499,64.12693732487378,,5.750000000000002,2.0,7,145.0,4.0
18.0,0.0002777777777777778,c,0.4,5000.0,0.5,37.2385934410041,49.92131636450702,9.07680786267847,14.750000000000002,2.0,10,146.0,4.0
18.0,0.0002777777777777778,a,0.5666666666666667,5000.0,0.5,46.38365558670598,52.90324669697629,,7.022222222222221,2.0,5,147.0,4.0
18.0,0.0002777777777777778,b,0.5666666666666667,5000.0,0.5,60.51527159373293,50.102180711318965,2.5854591448985564,7.972222222222221,2.0,10,148.0,4.0
18.0,0.0002777777777777778,c,0.5666666666666667,5000.0,0.5,69.63187274068228,61.857681358036345,,16.97222222222222,2.0,0,149.0,4.0
18.0,0.0002777777777777778,a,0.7333333333333334,5000.0,0.5,32.946094964825065,66.27740456190536,,12.02222222222223,2.0,0,150.0,4.0
18.0,0.0002777777777777778,b,0.7333333333333334,5000.0,0.5,35.39010428007109,42.90644054699475,,12.972222222222229,2.0,6,151.0,4.0
18.0,0.0002777777777777778,c,0.7333333333333334,5000.0,0.5,59.601789200077036,58.97588023750341,1.2024255008558096,21.97222222222223,2.0,10,152.0,4.0
18.0,0.0002777777777777778,a,0.9,5000.0,0.5,63.35125479685565,56.19023793652783,,19.8,2.0,0,153.0,4.0
18.0,0.0002777777777777778,b,0.9,5000.0,0.5,33.55091429560811,44.93151328601662,,20.75,2.0,6,154.0,4.0
18.0,0.0002777777777777778,c,0.9,5000.0,0.5,63.176717988840224,62.13983997437583,0.98117386489484,29.75,2.0,10,155.0,4.0
18.0,0.0002777777777777778,a,0.4,9000.0,0.5,61.46929257740338,57.80214708867335,,5.6800000000000015,2.0,0,156.0,4.0
18.0,0.0002777777777777778,b,0.4,9000.0,0.5,57.52885092816504,49.67493078239713,,6.630000000000002,2.0,7,157.0,4.0
